,Borough,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue category,Venue Category
1281,Richmond upon Thames,51.4479,-0.326,The Barmy Arms,51.446284062455724,-0.3257787269611886,Pub,nightlife
1282,Richmond upon Thames,51.4479,-0.326,The Eel Pie,51.4470102796865,-0.3264777807102922,Pub,nightlife
1283,Richmond upon Thames,51.4479,-0.326,The Fox,51.446680998963735,-0.3271597623825073,Pub,nightlife
1284,Richmond upon Thames,51.4479,-0.326,Harris + Hoole,51.446143275240885,-0.3287336020717993,Coffee Shop,food
1285,Richmond upon Thames,51.4479,-0.326,The Cabbage Patch,51.448861247232486,-0.3298882914190244,Pub,nightlife
1286,Richmond upon Thames,51.4479,-0.326,Orleans House Gallery,51.4472469955816,-0.3192601600445135,Art Gallery,arts_entertainment
1287,Richmond upon Thames,51.4479,-0.326,The Gurkha's Inn,51.44748753750987,-0.32708117506712714,Indian Restaurant,food
1288,Richmond upon Thames,51.4479,-0.326,Waterstones,51.445861657210784,-0.32902947376637187,Bookstore,shops
1289,Richmond upon Thames,51.4479,-0.326,shack 68,51.44909018897732,-0.32950265953332925,BBQ Joint,food
1290,Richmond upon Thames,51.4479,-0.326,Bellissimo Ristorante Caffetteria Italiana,51.4477281051755,-0.3286516303371516,Italian Restaurant,food
1291,Richmond upon Thames,51.4479,-0.326,The William Webb Ellis (Wetherspoon),51.447682833610564,-0.3287052223935434,Pub,nightlife
1292,Richmond upon Thames,51.4479,-0.326,Patisserie Valerie,51.446029029047835,-0.32877422257940087,Café,food
1293,Richmond upon Thames,51.4479,-0.326,Palm Grill,51.44705451731884,-0.32837437011358445,Steakhouse,food
1294,Richmond upon Thames,51.4479,-0.326,M&S Simply Food,51.44549584296674,-0.3301700166552383,Grocery Store,shops
1295,Richmond upon Thames,51.4479,-0.326,PizzaExpress,51.44748099999999,-0.3273943411045366,Pizza Place,food
1296,Richmond upon Thames,51.4479,-0.326,Nando's,51.445649,-0.330119,Portuguese Restaurant,food
1297,Richmond upon Thames,51.4479,-0.326,The Three Kings,51.44541313710836,-0.33182776560045113,Pub,nightlife
1298,Richmond upon Thames,51.4479,-0.326,Sandys Fishmongers,51.4456669,-0.3299932,Fish Market,shops
1299,Richmond upon Thames,51.4479,-0.326,Sheesh mahal,51.44727494792625,-0.32855680328743514,Indian Restaurant,food
1300,Richmond upon Thames,51.4479,-0.326,Costa Coffee,51.44758828725229,-0.3286457061767578,Coffee Shop,food
1301,Richmond upon Thames,51.4479,-0.326,Boots,51.446258007622234,-0.3285277905922474,Pharmacy,shops
1302,Richmond upon Thames,51.4479,-0.326,Subway,51.44767511706648,-0.3287537345843928,Sandwich Place,food
1303,Richmond upon Thames,51.4479,-0.326,Iceland,51.44592354442368,-0.32952097474222725,Grocery Store,shops
1304,Richmond upon Thames,51.4479,-0.326,Twickenham Farmers' Market,51.44635027115199,-0.3310666266845265,Farmers Market,shops
1305,Richmond upon Thames,51.4479,-0.326,KFC,51.446197051706534,-0.32855787577084167,Fast Food Restaurant,food
1306,Richmond upon Thames,51.4479,-0.326,The Royal Oak,51.448585405959165,-0.32492682337760925,Gastropub,food
1307,Richmond upon Thames,51.4479,-0.326,Starbucks,51.445818,-0.328836,Coffee Shop,food
1308,Richmond upon Thames,51.4479,-0.326,Esquires Coffee,51.44525,-0.329481,Coffee Shop,food
1309,Richmond upon Thames,51.4479,-0.326,The George,51.44616920828471,-0.3290588408304087,Pub,nightlife
1310,Richmond upon Thames,51.4479,-0.326,Zizzi,51.447442734789064,-0.32685988339142114,Italian Restaurant,food
1311,Richmond upon Thames,51.4479,-0.326,WHSmith,51.445882,-0.329431,Stationery Store,shops
1312,Richmond upon Thames,51.4479,-0.326,Caffè Nero,51.447162957380186,-0.32848417949372605,Coffee Shop,food
1313,Richmond upon Thames,51.4479,-0.326,Snax,51.44664197963637,-0.32779896880757686,Sandwich Place,food
1314,Richmond upon Thames,51.4479,-0.326,Caffe Del Mare,51.44798,-0.325871,Italian Restaurant,food
1315,Richmond upon Thames,51.4479,-0.326,Champion's Wharf Play Beach,51.446485,-0.32505,Playground,parks_outdoors
1316,Richmond upon Thames,51.4479,-0.326,Travelodge,51.44997237291616,-0.32996401179693824,Hotel,travel
1317,Richmond upon Thames,51.4479,-0.326,The Albany,51.449231406104275,-0.3319769895621173,Pub,nightlife
1318,Richmond upon Thames,51.4479,-0.326,Poundland,51.446342903047125,-0.32876908779144287,Discount Store,shops
1319,Richmond upon Thames,51.4479,-0.326,Twickenham King Street Bus Stop L,51.44607736809839,-0.32890474095729433,Bus Stop,travel
1320,Richmond upon Thames,51.4479,-0.326,Anytime Fitness,51.449637,-0.329986,Gym,building
1321,Richmond upon Thames,51.4479,-0.326,Cafe Zizou,51.4455276,-0.329674,Café,food
1322,Richmond upon Thames,51.4479,-0.326,King Chicken,51.45060152870456,-0.32963793845362593,Fish & Chips Shop,food
1323,Richmond upon Thames,51.4479,-0.326,Blitz CrossFit,51.448927957771936,-0.33206781228690146,Gym,building
1324,Richmond upon Thames,51.4479,-0.326,M Bar & Grill,51.450434,-0.33155,Steakhouse,food
1325,Southwark,51.5035,-0.0804,The Queen's Walk,51.505236596405396,-0.07903933525085449,Scenic Lookout,parks_outdoors
1326,Southwark,51.5035,-0.0804,Nine Lives,51.50334297636019,-0.08205445478321435,Cocktail Bar,nightlife
1327,Southwark,51.5035,-0.0804,The LaLit,51.50330581389786,-0.07862299722347076,Hotel,travel
1328,Southwark,51.5035,-0.0804,Flat Iron,51.50420947888776,-0.08225408024688735,Steakhouse,food
1329,Southwark,51.5035,-0.0804,Bridge Theatre,51.504089017055,-0.07729323513436077,Theater,arts_entertainment
1330,Southwark,51.5035,-0.0804,Unicorn Theatre,51.50399495922866,-0.0809910048659477,Theater,arts_entertainment
1331,Southwark,51.5035,-0.0804,Restaurant Story,51.5028557909795,-0.0777757970657521,Restaurant,food
1332,Southwark,51.5035,-0.0804,M&S Simply Food,51.5051854050302,-0.0831598980914755,Grocery Store,shops
1333,Southwark,51.5035,-0.0804,Hilton London Tower Bridge,51.50470959947174,-0.0821501761456047,Hotel,travel
1334,Southwark,51.5035,-0.0804,Gaucho,51.50509836995137,-0.07967889600853553,Argentinian Restaurant,food
1335,Southwark,51.5035,-0.0804,Third Space,51.505380376980774,-0.0797232771219766,Gym / Fitness Center,building
1336,Southwark,51.5035,-0.0804,London Riviera,51.50532944346352,-0.0793117732692,Bar,nightlife
1337,Southwark,51.5035,-0.0804,The Ivy Tower Bridge,51.503491,-0.076883,English Restaurant,food
1338,Southwark,51.5035,-0.0804,Chapter 72,51.50145101719731,-0.08211749328410503,Coffee Shop,food
1339,Southwark,51.5035,-0.0804,Santo Remedio,51.50374201784393,-0.08083470838401473,Mexican Restaurant,food
1340,Southwark,51.5035,-0.0804,Kin+Deum,51.5024072195971,-0.0821548753891498,Thai Restaurant,food
1341,Southwark,51.5035,-0.0804,Comptoir Gourmand,51.500847181530084,-0.08185450277093238,Bakery,food
1342,Southwark,51.5035,-0.0804,GŎNG Bar,51.50341198045932,-0.0848543643951416,Hotel Bar,travel
1343,Southwark,51.5035,-0.0804,Draft House - Tower Bridge,51.5028589371957,-0.07701306935707747,Pub,nightlife
1344,Southwark,51.5035,-0.0804,More London Riverside,51.50505230713262,-0.07985997592595913,Plaza,parks_outdoors
1345,Southwark,51.5035,-0.0804,José,51.500600602095616,-0.0817867236815902,Tapas Restaurant,food
1346,Southwark,51.5035,-0.0804,Executive Lounge Hilton,51.504761534916035,-0.08220599768516672,Hotel Bar,travel
1347,Southwark,51.5035,-0.0804,London Glassblowing,51.50163839315069,-0.08223895721848577,Art Gallery,arts_entertainment
1348,Southwark,51.5035,-0.0804,Chilango,51.50463468647706,-0.08327780678967465,Burrito Place,food
1349,Southwark,51.5035,-0.0804,Prosecco House,51.503981,-0.078515,Champagne Bar,food
1350,Southwark,51.5035,-0.0804,Casse-Crôute,51.50045735960002,-0.08170373491110762,French Restaurant,food
1351,Southwark,51.5035,-0.0804,Alex Monroe Jewellery,51.50217792851145,-0.08487582206726074,Jewelry Store,shops
1352,Southwark,51.5035,-0.0804,Texas Joe's,51.50214418031458,-0.08381024374176163,American Restaurant,food
1353,Southwark,51.5035,-0.0804,Franco Manca,51.50017475567863,-0.08157842356686322,Pizza Place,food
1354,Southwark,51.5035,-0.0804,B Street Deli,51.50102592570228,-0.08198376769879934,Deli / Bodega,food
1355,Southwark,51.5035,-0.0804,HMS Belfast (HMS Belfast (C35)),51.50659890641054,-0.08150696754455565,History Museum,arts_entertainment
1356,Southwark,51.5035,-0.0804,Tom Simmons,51.503436,-0.077391,English Restaurant,food
1357,Southwark,51.5035,-0.0804,The Bermondsey Yard Cafe,51.50230675673906,-0.08273409987085253,Café,food
1358,Southwark,51.5035,-0.0804,more Bar And Brasserie,51.504757930474696,-0.08292367925548955,Bar,nightlife
1359,Southwark,51.5035,-0.0804,Dean Swift,51.502828340289504,-0.07512927873078969,Pub,nightlife
1360,Southwark,51.5035,-0.0804,Leathermarket Gardens,51.50065519633729,-0.08373856544494629,Garden,parks_outdoors
1361,Southwark,51.5035,-0.0804,Shad Thames,51.50386670140302,-0.07525635826258167,Road,travel
1362,Southwark,51.5035,-0.0804,Honest Burgers,51.50405,-0.0832665,Burger Joint,food
1363,Southwark,51.5035,-0.0804,The Shangri-La Hotel,51.504228186702214,-0.08637489156145262,Hotel,travel
1364,Southwark,51.5035,-0.0804,Vinegar Yard,51.502750353463135,-0.0838418426037796,Street Food Gathering,food
1365,Southwark,51.5035,-0.0804,Starbucks,51.504040890777624,-0.0755528133803377,Coffee Shop,food
1366,Southwark,51.5035,-0.0804,Caphe House,51.50034380457489,-0.08159058348792297,Vietnamese Restaurant,food
1367,Southwark,51.5035,-0.0804,White Cube,51.49964322491608,-0.08149552792778084,Art Gallery,arts_entertainment
1368,Southwark,51.5035,-0.0804,Suchard Thai Restaurant,51.504544807193376,-0.0825400151041711,Thai Restaurant,food
1369,Southwark,51.5035,-0.0804,The Fashion and Textile Museum,51.501043916630486,-0.08191653690757796,Art Museum,arts_entertainment
1370,Southwark,51.5035,-0.0804,Champor Champor,51.502432,-0.085529,Asian Restaurant,food
1371,Southwark,51.5035,-0.0804,EATalia,51.50093324275744,-0.08193546629262925,Italian Restaurant,food
1372,Southwark,51.5035,-0.0804,The Woolpack,51.500737871628836,-0.08191900187711793,Pub,nightlife
1373,Southwark,51.5035,-0.0804,The View from The Shard,51.50448958543588,-0.08653992658875216,Scenic Lookout,parks_outdoors
1374,Southwark,51.5035,-0.0804,Hay's Galleria,51.50587675232554,-0.08351516367208589,Shopping Mall,shops
1375,Southwark,51.5035,-0.0804,Brigade,51.50405661495788,-0.0811998233544251,Bistro,food
1376,Southwark,51.5035,-0.0804,The Watch House,51.5035864899884,-0.0739584953837723,Coffee Shop,food
1377,Southwark,51.5035,-0.0804,The Rose Public House,51.50231392196969,-0.08560419615821602,Pub,nightlife
1378,Southwark,51.5035,-0.0804,The Doodle Bar,51.50026439864934,-0.07616734032277751,Bar,nightlife
1379,Southwark,51.5035,-0.0804,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop,food
1380,Southwark,51.5035,-0.0804,Tower of London Riverside Walk,51.50786101021461,-0.07862091064453125,Scenic Lookout,parks_outdoors
1381,Southwark,51.5035,-0.0804,Oblix at The Shard,51.504243041341056,-0.08637805787116971,Restaurant,food
1382,Southwark,51.5035,-0.0804,by. Chloe,51.5038,-0.076938,Vegetarian / Vegan Restaurant,food
1383,Southwark,51.5035,-0.0804,Vivat Bacchus,51.505614,-0.084771,Wine Bar,food
1384,Southwark,51.5035,-0.0804,Cecil's,51.50336208135973,-0.08213018677735626,Cocktail Bar,nightlife
1385,Southwark,51.5035,-0.0804,Côte Brasserie,51.50631155949187,-0.08324020354355197,French Restaurant,food
1386,Southwark,51.5035,-0.0804,Black Swan Yard Coffee,51.50229,-0.082575,Coffee Shop,food
1387,Southwark,51.5035,-0.0804,The Kings Arms,51.50142607833732,-0.07585609477650351,Pub,nightlife
1388,Southwark,51.5035,-0.0804,The Stress Exchange,51.50410016372384,-0.08149255389532387,Spa,shops
1389,Southwark,51.5035,-0.0804,Spianata & Co,51.50504147315478,-0.0812098950457113,Italian Restaurant,food
1390,Southwark,51.5035,-0.0804,The Garrison,51.500787616615135,-0.08178697207061036,Pub,nightlife
1391,Southwark,51.5035,-0.0804,Potters Fields Park,51.5039677416299,-0.07895350456237793,Park,parks_outdoors
1392,Southwark,51.5035,-0.0804,Pizza Pilgrims,51.504430217170416,-0.08340053270578918,Pizza Place,food
1393,Southwark,51.5035,-0.0804,Shad Indian Restaurant,51.50459129552639,-0.08278741146120876,Indian Restaurant,food
1394,Southwark,51.5035,-0.0804,Hot Yoga Society,51.503635496187265,-0.0814935564994812,Yoga Studio,shops
1395,Southwark,51.5035,-0.0804,Tower Bridge Exhibition,51.505962061790804,-0.07530790194950229,Museum,arts_entertainment
1396,Southwark,51.5035,-0.0804,Harris + Hoole,51.504300893639424,-0.0819571311929153,Coffee Shop,food
1397,Southwark,51.5035,-0.0804,Comptoir Libanais,51.504726,-0.083655,Lebanese Restaurant,food
1398,Southwark,51.5035,-0.0804,Hide Bar,51.5021496242792,-0.08237369583034009,Bar,nightlife
1399,Southwark,51.5035,-0.0804,Le Pont de la Tour,51.50385213069224,-0.07364502506912927,French Restaurant,food
1400,Southwark,51.5035,-0.0804,Cat and Cucumber,51.50135781136208,-0.07805955880768413,Café,food
1401,Southwark,51.5035,-0.0804,Three Wheels Coffee,51.50473121810717,-0.08688928607822084,Coffee Shop,food
1402,Southwark,51.5035,-0.0804,Petit Bleu,51.50229578289838,-0.08525888541870075,Café,food
1403,Southwark,51.5035,-0.0804,TĪNG Restaurant,51.504247453119596,-0.08636360490722422,English Restaurant,food
1404,Southwark,51.5035,-0.0804,Krispy Kreme,51.5042115,-0.0851868,Donut Shop,food
1405,Southwark,51.5035,-0.0804,PizzaExpress,51.5036262517416,-0.07418714293953599,Pizza Place,food
1406,Southwark,51.5035,-0.0804,Aqua,51.504247645814985,-0.08636928973031345,Restaurant,food
1407,Southwark,51.5035,-0.0804,Omoide,51.500173,-0.08169,Sushi Restaurant,food
1408,Southwark,51.5035,-0.0804,Tanner & Co,51.502039633439054,-0.08244907010918699,Restaurant,food
1409,Southwark,51.5035,-0.0804,The Vault,51.504315,-0.076059,Cocktail Bar,nightlife
1410,Southwark,51.5035,-0.0804,No1 Studio Training,51.50101,-0.078781,Gym / Fitness Center,building
1411,Southwark,51.5035,-0.0804,Coppa Club,51.50795910154366,-0.07969136048557719,Restaurant,food
1412,Southwark,51.5035,-0.0804,The Circle Spa,51.50157017747279,-0.07475852966308594,Gym Pool,parks_outdoors
1413,Southwark,51.5035,-0.0804,Pique-Nique,51.50003406036268,-0.07955731056685582,French Restaurant,food
1414,Southwark,51.5035,-0.0804,Skyroom,51.503722,-0.081258,Bar,nightlife
1415,Southwark,51.5035,-0.0804,Caffe Paradiso,51.503822091261384,-0.07524921591737392,Coffee Shop,food
1416,Southwark,51.5035,-0.0804,Constancia Argentine Grill,51.500109993539546,-0.07858881244829431,Argentinian Restaurant,food
1417,Southwark,51.5035,-0.0804,Hotel Chocolat,51.50402043737102,-0.08549273014068604,Chocolate Shop,shops
1418,Southwark,51.5035,-0.0804,Tanner Street Gardens,51.5002394646399,-0.08063024272648156,Park,parks_outdoors
1419,Southwark,51.5035,-0.0804,Paul,51.50495753178357,-0.08055837694737035,Bakery,food
1420,Southwark,51.5035,-0.0804,Tower Bridge Piazza,51.50387007150604,-0.07523102660313079,Scenic Lookout,parks_outdoors
1421,Southwark,51.5035,-0.0804,M&S Simply Food,51.50452203516731,-0.08621692657470703,Grocery Store,shops
1422,Southwark,51.5035,-0.0804,The Pommelers Rest (Wetherspoon),51.50247568572099,-0.07745202846056974,Pub,nightlife
1423,Southwark,51.5035,-0.0804,Wawa,51.5014789445943,-0.0780833689811939,Sushi Restaurant,food
1424,Southwark,51.5035,-0.0804,Sainsbury's Local,51.50308831546312,-0.07728885467155623,Grocery Store,shops
1425,Sutton,51.3618,-0.1945,Shinner & Sudtone,51.361898,-0.192486,Pub,nightlife
1426,Sutton,51.3618,-0.1945,Nando's,51.360156284957895,-0.19170685164586324,Portuguese Restaurant,food
1427,Sutton,51.3618,-0.1945,Caffè Nero,51.36121385571888,-0.19193635183097724,Coffee Shop,food
1428,Sutton,51.3618,-0.1945,Go-Gym,51.36035522994798,-0.19503861511768825,Gym,building
1429,Sutton,51.3618,-0.1945,Manor Park,51.362751079371044,-0.19039392471313477,Park,parks_outdoors
1430,Sutton,51.3618,-0.1945,Holiday Inn London - Sutton,51.361713,-0.196645,Hotel,travel
1431,Sutton,51.3618,-0.1945,Waterstones,51.36215973271082,-0.19278003930915188,Bookstore,shops
1432,Sutton,51.3618,-0.1945,Zizzi,51.36023749056543,-0.19189592518273457,Italian Restaurant,food
1433,Sutton,51.3618,-0.1945,Poppins,51.361766698541885,-0.19225068445651558,Café,food
1434,Sutton,51.3618,-0.1945,Brasserie Vacherin,51.3603523511445,-0.19140195753024347,French Restaurant,food
1435,Sutton,51.3618,-0.1945,All Bar One,51.3619950297647,-0.19329197920466276,Bar,nightlife
1436,Sutton,51.3618,-0.1945,Casa Nostra,51.35925448378785,-0.1916069275445011,Italian Restaurant,food
1437,Sutton,51.3618,-0.1945,CeX,51.36439564246101,-0.19338659942150116,Video Game Store,shops
1438,Sutton,51.3618,-0.1945,Caffè Nero,51.36375743494843,-0.19340134527406175,Coffee Shop,food
1439,Sutton,51.3618,-0.1945,The Cock & Bull,51.36062599815914,-0.19168325153782462,Pub,nightlife
1440,Sutton,51.3618,-0.1945,Primark,51.363907602437074,-0.19421962698368134,Clothing Store,shops
1441,Sutton,51.3618,-0.1945,Subway,51.36098457786818,-0.19196284009662007,Sandwich Place,food
1442,Sutton,51.3618,-0.1945,Greggs,51.36189579338373,-0.19246623906847554,Bakery,food
1443,Sutton,51.3618,-0.1945,TK Maxx,51.36394208080651,-0.19320798934909672,Clothing Store,shops
1444,Sutton,51.3618,-0.1945,Topshop,51.3643468730088,-0.19335857572123108,Women's Store,shops
1445,Sutton,51.3618,-0.1945,Patisserie Valerie,51.363235732247325,-0.19310577025776673,Café,food
1446,Sutton,51.3618,-0.1945,Debenhams,51.36527897534214,-0.19468614127099165,Department Store,shops
1447,Sutton,51.3618,-0.1945,O'Neill's,51.361101530201175,-0.19199857645458254,Irish Pub,nightlife
1448,Sutton,51.3618,-0.1945,Subway,51.36491008570017,-0.19394954721461055,Sandwich Place,food
1449,Sutton,51.3618,-0.1945,Starbucks,51.359878,-0.190829,Coffee Shop,food
1450,Sutton,51.3618,-0.1945,Marks & Spencer,51.364329685442954,-0.19270914079050538,Clothing Store,shops
1451,Sutton,51.3618,-0.1945,Sutton Arms,51.361688052712715,-0.1922543278323134,Pub,nightlife
1452,Sutton,51.3618,-0.1945,Next,51.36499482479967,-0.1942991228925166,Clothing Store,shops
1453,Sutton,51.3618,-0.1945,The Grapes (Wetherspoon),51.3660170339703,-0.19393528428092688,Pub,nightlife
1454,Sutton,51.3618,-0.1945,Domino's Pizza,51.358262974484404,-0.19139193782848452,Pizza Place,food
1455,Sutton,51.3618,-0.1945,Slug & Lettuce,51.360893087014794,-0.1922955754804434,Bar,nightlife
1456,Sutton,51.3618,-0.1945,PizzaExpress,51.36051817371462,-0.19207045168104742,Pizza Place,food
1457,Sutton,51.3618,-0.1945,Currys PC World,51.363045832292855,-0.19286155700683594,Electronics Store,shops
1458,Sutton,51.3618,-0.1945,New Look,51.365115976046006,-0.1948678601188476,Women's Store,shops
1459,Sutton,51.3618,-0.1945,KFC,51.36602005108111,-0.19427776336669922,Fast Food Restaurant,food
1460,Sutton,51.3618,-0.1945,The Old Bank,51.3598789877357,-0.1913172325234882,Pub,nightlife
1461,Sutton,51.3618,-0.1945,Majestic Wine,51.36086105873745,-0.20147350844669207,Wine Shop,shops
1462,Tower Hamlets,51.5099,-0.0059,Il Bianco Restaurant,51.50673743056788,-0.0063623943071464475,Italian Restaurant,food
1463,Tower Hamlets,51.5099,-0.0059,Radisson Blu Edwardian,51.5067256,-0.0040009,Hotel,travel
1464,Tower Hamlets,51.5099,-0.0059,La Mook,51.50667308304329,-0.00511684176741042,Coffee Shop,food
1465,Tower Hamlets,51.5099,-0.0059,PureGym London East India Dock,51.51063881959283,-0.004728462740457108,Gym / Fitness Center,building
1466,Tower Hamlets,51.5099,-0.0059,Sichuan Kitchen,51.511277923286364,-0.011738005248015515,Chinese Restaurant,food
1467,Tower Hamlets,51.5099,-0.0059,Nisa,51.509124235889985,-0.002025400584898307,Convenience Store,shops
1468,Tower Hamlets,51.5099,-0.0059,Costa Coffee,51.5117350871132,-0.008404863196895436,Coffee Shop,food
1469,Tower Hamlets,51.5099,-0.0059,Poplar Cafe,51.50883425269884,-0.009885079659717749,Café,food
1470,Tower Hamlets,51.5099,-0.0059,Ibis Hotel,51.50694691692688,-0.006868673015417738,Hotel,travel
1471,Tower Hamlets,51.5099,-0.0059,Bar Salento,51.509476733211095,-0.00544897221007533,Italian Restaurant,food
1472,Tower Hamlets,51.5099,-0.0059,Sandwich Plus,51.509461314162785,-0.006004530591229471,Sandwich Place,food
1473,Tower Hamlets,51.5099,-0.0059,Tesco Express,51.508633948060364,-0.009495019912719727,Grocery Store,shops
1474,Tower Hamlets,51.5099,-0.0059,Pizza Hut Delivery,51.511387370166,-0.012514588954900319,Pizza Place,food
1475,Tower Hamlets,51.5099,-0.0059,Bytes,51.51205304379084,-0.001174793732089691,Café,food
1476,Waltham Forest,51.5908,-0.0134,Buhler + Co.,51.59054938653556,-0.01725926283581863,Vegetarian / Vegan Restaurant,food
1477,Waltham Forest,51.5908,-0.0134,The Bell,51.590168353123374,-0.01711721401070716,Pub,nightlife
1478,Waltham Forest,51.5908,-0.0134,Better Waltham Forest Feel Good Centre,51.59324372679499,-0.014341589650332545,Gym / Fitness Center,building
1479,Waltham Forest,51.5908,-0.0134,Wynwood art district,51.5903097820809,-0.017248112360847886,Coffee Shop,food
1480,Waltham Forest,51.5908,-0.0134,Yard Sale Pizza,51.589259,-0.018925,Pizza Place,food
1481,Waltham Forest,51.5908,-0.0134,William Morris Gallery,51.59115003540275,-0.02026401496234193,Art Gallery,arts_entertainment
1482,Waltham Forest,51.5908,-0.0134,Walthamstow Assembly Hall,51.59081554367161,-0.012424921080518788,Concert Hall,arts_entertainment
1483,Waltham Forest,51.5908,-0.0134,Clapton Craft,51.58904,-0.019844659,Beer Store,nightlife
1484,Waltham Forest,51.5908,-0.0134,William Morris Gallery Tea Room,51.591364841826,-0.020130001004275516,Tea Room,food
1485,Waltham Forest,51.5908,-0.0134,Waltham Forest College Swimming Pool,51.5911675772713,-0.010165190500094191,Pool,parks_outdoors
1486,Waltham Forest,51.5908,-0.0134,Chestnuts Field,51.5921147826225,-0.012174697666621905,Field,parks_outdoors
1487,Waltham Forest,51.5908,-0.0134,Tesco Express,51.59015606749168,-0.016531795263290405,Grocery Store,shops
1488,Waltham Forest,51.5908,-0.0134,The William Morris,51.591177,-0.007551,Pub,nightlife
1489,Wandsworth,51.4567,-0.191,Cafe Fleur,51.455728,-0.188987,Café,food
1490,Wandsworth,51.4567,-0.191,easyGym,51.456062510722795,-0.19375450230423824,Gym / Fitness Center,building
1491,Wandsworth,51.4567,-0.191,King's Arms,51.457344,-0.194708,Pub,nightlife
1492,Wandsworth,51.4567,-0.191,Brewers Inn,51.45678002375434,-0.18956455650277432,Pub,nightlife
1493,Wandsworth,51.4567,-0.191,Waterstones,51.45466654329266,-0.19297416039386756,Bookstore,shops
1494,Wandsworth,51.4567,-0.191,Ekachai,51.45410493351479,-0.19303923869764789,Asian Restaurant,food
1495,Wandsworth,51.4567,-0.191,The Grapes,51.4587186027974,-0.19058879054410502,Pub,nightlife
1496,Wandsworth,51.4567,-0.191,Planet Organic,51.45496414900038,-0.19282569079627868,Organic Grocery,shops
1497,Wandsworth,51.4567,-0.191,CWTCH,51.460622748514666,-0.18810405180986428,Breakfast Spot,food
1498,Wandsworth,51.4567,-0.191,Starbucks,51.45673073372686,-0.19307715489411212,Coffee Shop,food
1499,Wandsworth,51.4567,-0.191,Rossopomodoro,51.45541010227865,-0.19271744941722807,Pizza Place,food
1500,Wandsworth,51.4567,-0.191,The East Hill,51.458655599712415,-0.1855551001261323,Pub,nightlife
1501,Wandsworth,51.4567,-0.191,Waitrose & Partners,51.45444602288551,-0.1936882418258392,Supermarket,shops
1502,Wandsworth,51.4567,-0.191,Hotel Chocolat,51.454635,-0.192331,Chocolate Shop,shops
1503,Wandsworth,51.4567,-0.191,Nando's,51.454452644072546,-0.19317920604755545,Portuguese Restaurant,food
1504,Wandsworth,51.4567,-0.191,Pret A Manger,51.456653942321076,-0.19288692507055347,Sandwich Place,food
1505,Wandsworth,51.4567,-0.191,UNIQLO,51.454724914322895,-0.19336247451688415,Clothing Store,shops
1506,Wandsworth,51.4567,-0.191,Chit Chaat Chai,51.4599898756125,-0.18902459301147512,Chaat Place,food
1507,Wandsworth,51.4567,-0.191,The Black Chapel,51.45683149347575,-0.1947963953443832,Coffee Shop,food
1508,Wandsworth,51.4567,-0.191,Sainsbury's,51.454332863199426,-0.1920159664805337,Supermarket,shops
1509,Wandsworth,51.4567,-0.191,Cineworld,51.4541378290051,-0.19308159316362275,Multiplex,arts_entertainment
1510,Wandsworth,51.4567,-0.191,Flying Tiger,51.45567249648437,-0.19389747539673244,Gift Shop,shops
1511,Wandsworth,51.4567,-0.191,Konnigans,51.46015876139984,-0.18862045523777995,Restaurant,food
1512,Wandsworth,51.4567,-0.191,Topshop,51.45498379006879,-0.1934726170719826,Women's Store,shops
1513,Wandsworth,51.4567,-0.191,Paperchase,51.454614,-0.19304,Stationery Store,shops
1514,Wandsworth,51.4567,-0.191,The Thai,51.459859068363436,-0.18934481048189636,Thai Restaurant,food
1515,Wandsworth,51.4567,-0.191,Premier Inn London Wandsworth,51.45433145922669,-0.19160007055779715,Hotel,travel
1516,Wandsworth,51.4567,-0.191,wagamama,51.45542928203655,-0.19291833931151814,Asian Restaurant,food
1517,Wandsworth,51.4567,-0.191,Brew,51.46022096454624,-0.1885415662714229,Breakfast Spot,food
1518,Wandsworth,51.4567,-0.191,Decathlon,51.4543813,-0.1928659,Sporting Goods Shop,shops
1519,Wandsworth,51.4567,-0.191,Five Guys,51.454333,-0.193992,Burger Joint,food
1520,Wandsworth,51.4567,-0.191,New Look,51.4561233,-0.1944336,Women's Store,shops
1521,Wandsworth,51.4567,-0.191,TK Maxx,51.45687696325241,-0.19413628412914072,Clothing Store,shops
1522,Wandsworth,51.4567,-0.191,Primark,51.455447,-0.1935478,Clothing Store,shops
1523,Wandsworth,51.4567,-0.191,Starbucks,51.454407,-0.19349992,Coffee Shop,food
1524,Wandsworth,51.4567,-0.191,Gourmet Burger Kitchen,51.454952985907624,-0.19297000000005937,Burger Joint,food
1525,Wandsworth,51.4567,-0.191,PizzaExpress,51.459753675399,-0.1890754297796775,Pizza Place,food
1526,Wandsworth,51.4567,-0.191,Co-op Food,51.457761770709645,-0.1846413391107358,Grocery Store,shops
1527,Wandsworth,51.4567,-0.191,The Chutney,51.45843863759432,-0.1852272107303969,Indian Restaurant,food
1528,Wandsworth,51.4567,-0.191,Masala Kitchen,51.45728601251447,-0.18732833179897385,Indian Restaurant,food
1529,Westminster,51.4973,-0.1372,Taj  51 Buckingham Gate Suites & Residences,51.49859750553769,-0.1374039555861322,Hotel,travel
1530,Westminster,51.4973,-0.1372,Curzon Victoria,51.497472657293244,-0.13674352372372592,Movie Theater,arts_entertainment
